time,unitrate
2024-01-30T05:00:00Z,14.2905
2024-01-30T04:30:00Z,12.9885
2024-01-30T04:00:00Z,13.0095
2024-01-30T03:30:00Z,11.6865
2024-01-30T03:00:00Z,11.6865
2024-01-30T02:30:00Z,11.7285
2024-01-30T02:00:00Z,12.705
2024-01-30T01:30:00Z,11.991
2024-01-30T01:00:00Z,13.23
2024-01-30T00:30:00Z,15.876
2024-01-30T00:00:00Z,13.167
2024-01-29T23:30:00Z,13.5345
2024-01-29T23:00:00Z,14.553
2024-01-29T22:30:00Z,13.4505
2024-01-29T22:00:00Z,17.346
2024-01-29T21:30:00Z,14.112
2024-01-29T21:00:00Z,14.2905
2024-01-29T20:30:00Z,11.6655
2024-01-29T20:00:00Z,15.435
2024-01-29T19:30:00Z,12.348
2024-01-29T19:00:00Z,17.199
2024-01-29T18:30:00Z,28.476
2024-01-29T18:00:00Z,31.3425
2024-01-29T17:30:00Z,31.122
2024-01-29T17:00:00Z,30.9015
2024-01-29T16:30:00Z,32.844
2024-01-29T16:00:00Z,28.938
2024-01-29T15:30:00Z,17.64
2024-01-29T15:00:00Z,14.553
2024-01-29T14:30:00Z,14.994
2024-01-29T14:00:00Z,16.4955
2024-01-29T13:30:00Z,12.957
2024-01-29T13:00:00Z,15.2565
2024-01-29T12:30:00Z,13.4715
2024-01-29T12:00:00Z,14.511
2024-01-29T11:30:00Z,15.2145
2024-01-29T11:00:00Z,14.175
2024-01-29T10:30:00Z,15.6135
2024-01-29T10:00:00Z,16.5375
2024-01-29T09:30:00Z,16.422
2024-01-29T09:00:00Z,16.275
2024-01-29T08:30:00Z,16.884
2024-01-29T08:00:00Z,13.9335
2024-01-29T07:30:00Z,17.64
2024-01-29T07:00:00Z,13.671
2024-01-29T06:30:00Z,15.876
2024-01-29T06:00:00Z,17.64
2024-01-29T05:30:00Z,13.671
2024-01-29T05:00:00Z,13.9335
2024-01-29T04:30:00Z,13.4715
2024-01-29T04:00:00Z,17.199
2024-01-29T03:30:00Z,16.9785
2024-01-29T03:00:00Z,17.64
2024-01-29T02:30:00Z,15.519
2024-01-29T02:00:00Z,15.477
2024-01-29T01:30:00Z,13.755
2024-01-29T01:00:00Z,13.8915
2024-01-29T00:30:00Z,15.1935
2024-01-29T00:00:00Z,8.925
2024-01-28T23:30:00Z,12.1275
2024-01-28T23:00:00Z,12.348
2024-01-28T22:30:00Z,9.9225
2024-01-28T22:00:00Z,12.1275
2024-01-28T21:30:00Z,11.2245
2024-01-28T21:00:00Z,13.671
2024-01-28T20:30:00Z,12.1275
2024-01-28T20:00:00Z,14.3325
2024-01-28T19:30:00Z,12.852
2024-01-28T19:00:00Z,16.0335
2024-01-28T18:30:00Z,24.948
2024-01-28T18:00:00Z,27.594
2024-01-28T17:30:00Z,29.904
2024-01-28T17:00:00Z,30.9015
2024-01-28T16:30:00Z,29.001
2024-01-28T16:00:00Z,24.906
2024-01-28T15:30:00Z,13.776
2024-01-28T15:00:00Z,9.9225
2024-01-28T14:30:00Z,8.1375
2024-01-28T14:00:00Z,9.5025
2024-01-28T13:30:00Z,6.657
2024-01-28T13:00:00Z,7.875
2024-01-28T12:30:00Z,7.938
2024-01-28T12:00:00Z,6.8355
2024-01-28T11:30:00Z,8.295
2024-01-28T11:00:00Z,6.615
2024-01-28T10:30:00Z,9.219
2024-01-28T10:00:00Z,9.4395
2024-01-28T09:30:00Z,10.227
2024-01-28T09:00:00Z,8.358
2024-01-28T08:30:00Z,13.776
2024-01-28T08:00:00Z,7.833
2024-01-28T07:30:00Z,9.597
2024-01-28T07:00:00Z,10.8255
2024-01-28T06:30:00Z,11.571
2024-01-28T06:00:00Z,10.8465
2024-01-28T05:30:00Z,9.8595
2024-01-28T05:00:00Z,9.4815
2024-01-28T04:30:00Z,6.594
2024-01-28T04:00:00Z,6.9195
2024-01-28T03:30:00Z,6.9195
2024-01-28T03:00:00Z,8.82
2024-01-28T02:30:00Z,7.938
2024-01-28T02:00:00Z,10.584
2024-01-28T01:30:00Z,7.56
2024-01-28T01:00:00Z,11.004
2024-01-28T00:30:00Z,12.39
2024-01-28T00:00:00Z,8.2215
2024-01-27T23:30:00Z,9.702
2024-01-27T23:00:00Z,12.5685
2024-01-27T22:30:00Z,12.747
2024-01-27T22:00:00Z,13.23
2024-01-27T21:30:00Z,12.348
2024-01-27T21:00:00Z,14.595
2024-01-27T20:30:00Z,13.23
2024-01-27T20:00:00Z,14.6895
2024-01-27T19:30:00Z,13.23
2024-01-27T19:00:00Z,18.165
2024-01-27T18:30:00Z,28.476
2024-01-27T18:00:00Z,31.521
2024-01-27T17:30:00Z,31.3425
2024-01-27T17:00:00Z,31.3425
2024-01-27T16:30:00Z,30.9015
2024-01-27T16:00:00Z,26.9325
2024-01-27T15:30:00Z,15.435
2024-01-27T15:00:00Z,15.435
2024-01-27T14:30:00Z,13.5135
2024-01-27T14:00:00Z,13.5135
2024-01-27T13:30:00Z,10.143
2024-01-27T13:00:00Z,11.025
2024-01-27T12:30:00Z,10.983
2024-01-27T12:00:00Z,10.3215
2024-01-27T11:30:00Z,11.025
2024-01-27T11:00:00Z,11.025
2024-01-27T10:30:00Z,12.7785
2024-01-27T10:00:00Z,13.188
2024-01-27T09:30:00Z,16.317
2024-01-27T09:00:00Z,15.435
2024-01-27T08:30:00Z,17.64
2024-01-27T08:00:00Z,13.671
2024-01-27T07:30:00Z,14.8365
2024-01-27T07:00:00Z,13.23
2024-01-27T06:30:00Z,13.5135
2024-01-27T06:00:00Z,13.0515
2024-01-27T05:30:00Z,11.7495
2024-01-27T05:00:00Z,11.2455
2024-01-27T04:30:00Z,11.2875
2024-01-27T04:00:00Z,11.466
2024-01-27T03:30:00Z,11.1825
2024-01-27T03:00:00Z,11.466
2024-01-27T02:30:00Z,11.025
2024-01-27T02:00:00Z,11.907
2024-01-27T01:30:00Z,11.025
2024-01-27T01:00:00Z,12.831
2024-01-27T00:30:00Z,13.734
2024-01-27T00:00:00Z,10.689
2024-01-26T23:30:00Z,11.487
2024-01-26T23:00:00Z,12.747
2024-01-26T22:30:00Z,13.272
2024-01-26T22:00:00Z,14.511
2024-01-26T21:30:00Z,14.532
2024-01-26T21:00:00Z,14.595
2024-01-26T20:30:00Z,13.23
2024-01-26T20:00:00Z,14.637
2024-01-26T19:30:00Z,16.212
2024-01-26T19:00:00Z,17.199
2024-01-26T18:30:00Z,30.4185
2024-01-26T18:00:00Z,30.9015
2024-01-26T17:30:00Z,30.744
2024-01-26T17:00:00Z,31.038
2024-01-26T16:30:00Z,28.98
2024-01-26T16:00:00Z,24.948
2024-01-26T15:30:00Z,12.39
2024-01-26T15:00:00Z,13.8915
2024-01-26T14:30:00Z,12.1275
2024-01-26T14:00:00Z,10.962
2024-01-26T13:30:00Z,10.962
2024-01-26T13:00:00Z,10.3635
2024-01-26T12:30:00Z,10.962
2024-01-26T12:00:00Z,11.1825
2024-01-26T11:30:00Z,11.508
2024-01-26T11:00:00Z,11.907
2024-01-26T10:30:00Z,11.6865
2024-01-26T10:00:00Z,13.608
2024-01-26T09:30:00Z,15.6975
2024-01-26T09:00:00Z,16.5375
2024-01-26T08:30:00Z,17.199
2024-01-26T08:00:00Z,16.359
2024-01-26T07:30:00Z,17.178
2024-01-26T07:00:00Z,13.4505
2024-01-26T06:30:00Z,15.792
2024-01-26T06:00:00Z,12.1275
2024-01-26T05:30:00Z,11.6025
2024-01-26T05:00:00Z,10.2795
2024-01-26T04:30:00Z,8.799
2024-01-26T04:00:00Z,8.799
2024-01-26T03:30:00Z,7.035
2024-01-26T03:00:00Z,8.379
2024-01-26T02:30:00Z,7.938
2024-01-26T02:00:00Z,8.9565
2024-01-26T01:30:00Z,6.8985
2024-01-26T01:00:00Z,10.8045
2024-01-26T00:30:00Z,11.466
2024-01-26T00:00:00Z,8.82
2024-01-25T23:30:00Z,10.8465
2024-01-25T23:00:00Z,11.529
2024-01-25T22:30:00Z,9.1035
2024-01-25T22:00:00Z,13.4505
2024-01-25T21:30:00Z,13.23
2024-01-25T21:00:00Z,13.9125
2024-01-25T20:30:00Z,14.994
2024-01-25T20:00:00Z,14.7735
2024-01-25T19:30:00Z,14.994
2024-01-25T19:00:00Z,15.96
2024-01-25T18:30:00Z,30.24
2024-01-25T18:00:00Z,30.555
2024-01-25T17:30:00Z,31.164
2024-01-25T17:00:00Z,31.3425
2024-01-25T16:30:00Z,29.883
2024-01-25T16:00:00Z,27.2895
2024-01-25T15:30:00Z,15.876
2024-01-25T15:00:00Z,14.805
2024-01-25T14:30:00Z,14.553
2024-01-25T14:00:00Z,16.5375
2024-01-25T13:30:00Z,14.3325
2024-01-25T13:00:00Z,15.414
2024-01-25T12:30:00Z,14.595
2024-01-25T12:00:00Z,14.532
2024-01-25T11:30:00Z,14.931
2024-01-25T11:00:00Z,13.8705
2024-01-25T10:30:00Z,14.8365
2024-01-25T10:00:00Z,16.233
2024-01-25T09:30:00Z,15.1725
2024-01-25T09:00:00Z,16.4535
2024-01-25T08:30:00Z,18.081
2024-01-25T08:00:00Z,18.165
2024-01-25T07:30:00Z,19.362
2024-01-25T07:00:00Z,18.963
2024-01-25T06:30:00Z,18.522
2024-01-25T06:00:00Z,16.758
2024-01-25T05:30:00Z,13.5345
2024-01-25T05:00:00Z,14.7315
2024-01-25T04:30:00Z,11.025
2024-01-25T04:00:00Z,13.3875
2024-01-25T03:30:00Z,11.7495
2024-01-25T03:00:00Z,12.789
2024-01-25T02:30:00Z,13.608
2024-01-25T02:00:00Z,15.2145
2024-01-25T01:30:00Z,15.6555
2024-01-25T01:00:00Z,17.262
2024-01-25T00:30:00Z,14.595
2024-01-25T00:00:00Z,13.23
2024-01-24T23:30:00Z,13.629
2024-01-24T23:00:00Z,13.629
2024-01-24T22:30:00Z,14.7735
2024-01-24T22:00:00Z,15.6555
2024-01-24T21:30:00Z,14.511
2024-01-24T21:00:00Z,15.7395
2024-01-24T20:30:00Z,15.477
2024-01-24T20:00:00Z,17.64
2024-01-24T19:30:00Z,16.821
2024-01-24T19:00:00Z,17.64
2024-01-24T18:30:00Z,29.736
2024-01-24T18:00:00Z,30.0615
2024-01-24T17:30:00Z,30.135
2024-01-24T17:00:00Z,29.778
2024-01-24T16:30:00Z,29.5785
2024-01-24T16:00:00Z,25.767
2024-01-24T15:30:00Z,13.923
2024-01-24T15:00:00Z,14.553
2024-01-24T14:30:00Z,15.435
2024-01-24T14:00:00Z,15.435
2024-01-24T13:30:00Z,13.188
2024-01-24T13:00:00Z,13.4295
2024-01-24T12:30:00Z,12.6105
2024-01-24T12:00:00Z,12.348
2024-01-24T11:30:00Z,12.1275
2024-01-24T11:00:00Z,11.2665
2024-01-24T10:30:00Z,12.0855
2024-01-24T10:00:00Z,13.8075
2024-01-24T09:30:00Z,13.8915
2024-01-24T09:00:00Z,14.469
2024-01-24T08:30:00Z,14.007
2024-01-24T08:00:00Z,13.776
2024-01-24T07:30:00Z,14.406
2024-01-24T07:00:00Z,14.6895
2024-01-24T06:30:00Z,13.3665
2024-01-24T06:00:00Z,10.3005
2024-01-24T05:30:00Z,6.615
2024-01-24T05:00:00Z,2.646
2024-01-24T04:30:00Z,0.0
2024-01-24T04:00:00Z,-1.7955
2024-01-24T03:30:00Z,-1.974
2024-01-24T03:00:00Z,0.2205
2024-01-24T02:30:00Z,0.7035
2024-01-24T02:00:00Z,1.806
2024-01-24T01:30:00Z,0.021
2024-01-24T01:00:00Z,2.205
2024-01-24T00:30:00Z,3.948
2024-01-24T00:00:00Z,0.882
2024-01-23T23:30:00Z,0.546
2024-01-23T23:00:00Z,4.41
2024-01-23T22:30:00Z,4.851
2024-01-23T22:00:00Z,9.4605
2024-01-23T21:30:00Z,13.188
2024-01-23T21:00:00Z,13.671
2024-01-23T20:30:00Z,13.23
2024-01-23T20:00:00Z,14.2905
2024-01-23T19:30:00Z,13.8915
2024-01-23T19:00:00Z,14.3325
2024-01-23T18:30:00Z,27.3315
2024-01-23T18:00:00Z,27.7725
2024-01-23T17:30:00Z,29.6205
2024-01-23T17:00:00Z,29.5365
2024-01-23T16:30:00Z,30.0195
2024-01-23T16:00:00Z,26.376
2024-01-23T15:30:00Z,13.671
2024-01-23T15:00:00Z,13.587
2024-01-23T14:30:00Z,13.209
2024-01-23T14:00:00Z,14.112
2024-01-23T13:30:00Z,13.209
2024-01-23T13:00:00Z,13.8705
2024-01-23T12:30:00Z,14.7735
2024-01-23T12:00:00Z,14.112
2024-01-23T11:30:00Z,14.3325
2024-01-23T11:00:00Z,13.671
2024-01-23T10:30:00Z,14.3325
2024-01-23T10:00:00Z,15.519
2024-01-23T09:30:00Z,16.422
2024-01-23T09:00:00Z,17.0625
2024-01-23T08:30:00Z,18.06
2024-01-23T08:00:00Z,16.9365
2024-01-23T07:30:00Z,17.976
2024-01-23T07:00:00Z,16.5375
2024-01-23T06:30:00Z,16.5375
2024-01-23T06:00:00Z,16.5375
2024-01-23T05:30:00Z,12.789
2024-01-23T05:00:00Z,8.82
2024-01-23T04:30:00Z,8.1375
2024-01-23T04:00:00Z,6.8775
2024-01-23T03:30:00Z,6.951
2024-01-23T03:00:00Z,6.951
2024-01-23T02:30:00Z,6.594
2024-01-23T02:00:00Z,6.636
2024-01-23T01:30:00Z,6.8355
2024-01-23T01:00:00Z,8.2215
2024-01-23T00:30:00Z,8.463
2024-01-23T00:00:00Z,5.376
2024-01-22T23:30:00Z,6.0375
2024-01-22T23:00:00Z,9.723
2024-01-22T22:30:00Z,9.261
2024-01-22T22:00:00Z,12.9675
2024-01-22T21:30:00Z,13.188
2024-01-22T21:00:00Z,14.175
2024-01-22T20:30:00Z,15.33
2024-01-22T20:00:00Z,15.435
2024-01-22T19:30:00Z,15.435
2024-01-22T19:00:00Z,16.863
2024-01-22T18:30:00Z,30.618
2024-01-22T18:00:00Z,31.038
2024-01-22T17:30:00Z,32.025
2024-01-22T17:00:00Z,32.025
2024-01-22T16:30:00Z,31.038
2024-01-22T16:00:00Z,28.7595
2024-01-22T15:30:00Z,13.4505
2024-01-22T15:00:00Z,12.789
2024-01-22T14:30:00Z,12.6
2024-01-22T14:00:00Z,12.9675
2024-01-22T13:30:00Z,11.2455
2024-01-22T13:00:00Z,11.7285
2024-01-22T12:30:00Z,12.1275
2024-01-22T12:00:00Z,11.907
2024-01-22T11:30:00Z,15.834
2024-01-22T11:00:00Z,15.918
2024-01-22T10:30:00Z,15.498
2024-01-22T10:00:00Z,17.3775
2024-01-22T09:30:00Z,17.115
2024-01-22T09:00:00Z,16.9575
2024-01-22T08:30:00Z,16.9365
2024-01-22T08:00:00Z,16.3905
2024-01-22T07:30:00Z,19.404
2024-01-22T07:00:00Z,15.435
2024-01-22T06:30:00Z,15.4665
2024-01-22T06:00:00Z,11.907
2024-01-22T05:30:00Z,9.807
2024-01-22T05:00:00Z,6.3525
2024-01-22T04:30:00Z,1.9845
2024-01-22T04:00:00Z,3.528
2024-01-22T03:30:00Z,0.966
2024-01-22T03:00:00Z,4.494
2024-01-22T02:30:00Z,1.5435
2024-01-22T02:00:00Z,4.851
2024-01-22T01:30:00Z,3.7905
2024-01-22T01:00:00Z,7.7595
2024-01-22T00:30:00Z,10.521
2024-01-22T00:00:00Z,8.82
2024-01-21T23:30:00Z,9.1245
2024-01-21T23:00:00Z,11.382
2024-01-21T22:30:00Z,11.403
2024-01-21T22:00:00Z,13.608
2024-01-21T21:30:00Z,15.8445
2024-01-21T21:00:00Z,15.393
2024-01-21T20:30:00Z,14.994
2024-01-21T20:00:00Z,15.3405
2024-01-21T19:30:00Z,15.7185
2024-01-21T19:00:00Z,17.64
2024-01-21T18:30:00Z,31.08
2024-01-21T18:00:00Z,32.361
2024-01-21T17:30:00Z,30.8805
2024-01-21T17:00:00Z,30.9435
2024-01-21T16:30:00Z,30.0195
2024-01-21T16:00:00Z,25.5885
2024-01-21T15:30:00Z,14.112
2024-01-21T15:00:00Z,13.4715
2024-01-21T14:30:00Z,13.9335
2024-01-21T14:00:00Z,14.553
2024-01-21T13:30:00Z,15.435
2024-01-21T13:00:00Z,16.5375
2024-01-21T12:30:00Z,15.435
2024-01-21T12:00:00Z,15.435
2024-01-21T11:30:00Z,15.2145
2024-01-21T11:00:00Z,15.75
2024-01-21T10:30:00Z,13.8495
2024-01-21T10:00:00Z,13.608
2024-01-21T09:30:00Z,12.789
2024-01-21T09:00:00Z,10.626
2024-01-21T08:30:00Z,13.608
2024-01-21T08:00:00Z,9.702
2024-01-21T07:30:00Z,11.403
2024-01-21T07:00:00Z,10.584
2024-01-21T06:30:00Z,11.403
2024-01-21T06:00:00Z,8.5995
2024-01-21T05:30:00Z,9.0405
2024-01-21T05:00:00Z,9.9225
2024-01-21T04:30:00Z,9.261
2024-01-21T04:00:00Z,11.403
2024-01-21T03:30:00Z,8.715
2024-01-21T03:00:00Z,9.702
2024-01-21T02:30:00Z,10.3005
2024-01-21T02:00:00Z,11.2455
2024-01-21T01:30:00Z,11.403
2024-01-21T01:00:00Z,11.6865
2024-01-21T00:30:00Z,12.831
2024-01-21T00:00:00Z,10.584
2024-01-20T23:30:00Z,12.5265
2024-01-20T23:00:00Z,12.5685
2024-01-20T22:30:00Z,13.23
2024-01-20T22:00:00Z,15.2355
2024-01-20T21:30:00Z,14.532
2024-01-20T21:00:00Z,14.8155
2024-01-20T20:30:00Z,15.036
2024-01-20T20:00:00Z,15.2985
2024-01-20T19:30:00Z,15.1725
2024-01-20T19:00:00Z,17.556
2024-01-20T18:30:00Z,29.295
2024-01-20T18:00:00Z,30.576
2024-01-20T17:30:00Z,31.647
2024-01-20T17:00:00Z,31.3425
2024-01-20T16:30:00Z,32.1405
2024-01-20T16:00:00Z,29.1795
2024-01-20T15:30:00Z,17.64
2024-01-20T15:00:00Z,15.435
2024-01-20T14:30:00Z,13.3875
2024-01-20T14:00:00Z,16.632
2024-01-20T13:30:00Z,13.8915
2024-01-20T13:00:00Z,14.469
2024-01-20T12:30:00Z,13.23
2024-01-20T12:00:00Z,12.705
2024-01-20T11:30:00Z,14.91
2024-01-20T11:00:00Z,14.469
2024-01-20T10:30:00Z,14.3955
2024-01-20T10:00:00Z,14.112
2024-01-20T09:30:00Z,16.758
2024-01-20T09:00:00Z,15.2145
2024-01-20T08:30:00Z,17.4615
2024-01-20T08:00:00Z,13.23
2024-01-20T07:30:00Z,14.553
2024-01-20T07:00:00Z,14.994
2024-01-20T06:30:00Z,13.8915
2024-01-20T06:00:00Z,14.007
2024-01-20T05:30:00Z,13.23
2024-01-20T05:00:00Z,13.671
2024-01-20T04:30:00Z,12.348
2024-01-20T04:00:00Z,13.23
2024-01-20T03:30:00Z,11.991
2024-01-20T03:00:00Z,13.1355
2024-01-20T02:30:00Z,12.1275
2024-01-20T02:00:00Z,12.5265
2024-01-20T01:30:00Z,12.1275
2024-01-20T01:00:00Z,13.23
2024-01-20T00:30:00Z,14.511
2024-01-20T00:00:00Z,13.0095
2024-01-19T23:30:00Z,15.1515
2024-01-19T23:00:00Z,13.4505
2024-01-19T22:30:00Z,13.713
2024-01-19T22:00:00Z,14.7735
2024-01-19T21:30:00Z,15.519
2024-01-19T21:00:00Z,15.876
2024-01-19T20:30:00Z,15.981
2024-01-19T20:00:00Z,15.519
2024-01-19T19:30:00Z,14.3535
2024-01-19T19:00:00Z,16.5375
2024-01-19T18:30:00Z,28.6965
2024-01-19T18:00:00Z,29.694
2024-01-19T17:30:00Z,30.9435
2024-01-19T17:00:00Z,30.8175
2024-01-19T16:30:00Z,31.3425
2024-01-19T16:00:00Z,29.5575
2024-01-19T15:30:00Z,16.5375
2024-01-19T15:00:00Z,14.7525
2024-01-19T14:30:00Z,14.889
2024-01-19T14:00:00Z,13.9755
2024-01-19T13:30:00Z,12.9465
2024-01-19T13:00:00Z,13.8915
2024-01-19T12:30:00Z,13.9755
2024-01-19T12:00:00Z,14.3325
2024-01-19T11:30:00Z,14.07
2024-01-19T11:00:00Z,14.8155
2024-01-19T10:30:00Z,15.519
2024-01-19T10:00:00Z,16.5375
2024-01-19T09:30:00Z,17.64
2024-01-19T09:00:00Z,18.7425
2024-01-19T08:30:00Z,19.404
2024-01-19T08:00:00Z,19.404
2024-01-19T07:30:00Z,20.748
2024-01-19T07:00:00Z,16.506
2024-01-19T06:30:00Z,19.278
2024-01-19T06:00:00Z,16.5375
2024-01-19T05:30:00Z,13.4085
2024-01-19T05:00:00Z,14.3325
2024-01-19T04:30:00Z,13.4505
2024-01-19T04:00:00Z,14.3325
2024-01-19T03:30:00Z,13.0515
2024-01-19T03:00:00Z,13.272
2024-01-19T02:30:00Z,12.5685
2024-01-19T02:00:00Z,13.0935
2024-01-19T01:30:00Z,13.23
2024-01-19T01:00:00Z,13.9755
2024-01-19T00:30:00Z,17.2095
2024-01-19T00:00:00Z,13.23
2024-01-18T23:30:00Z,13.23
2024-01-18T23:00:00Z,13.6815
2024-01-18T22:30:00Z,14.07
2024-01-18T22:00:00Z,15.2145
2024-01-18T21:30:00Z,15.855
2024-01-18T21:00:00Z,20.2125
2024-01-18T20:30:00Z,16.863
2024-01-18T20:00:00Z,16.758
2024-01-18T19:30:00Z,14.553
2024-01-18T19:00:00Z,17.199
2024-01-18T18:30:00Z,29.1795
2024-01-18T18:00:00Z,31.0485
2024-01-18T17:30:00Z,31.1325
2024-01-18T17:00:00Z,30.0195
2024-01-18T16:30:00Z,32.445
2024-01-18T16:00:00Z,29.1375
2024-01-18T15:30:00Z,19.1835
2024-01-18T15:00:00Z,15.435
2024-01-18T14:30:00Z,15.876
2024-01-18T14:00:00Z,15.519
2024-01-18T13:30:00Z,14.3745
2024-01-18T13:00:00Z,16.758
2024-01-18T12:30:00Z,14.3325
2024-01-18T12:00:00Z,16.0965
2024-01-18T11:30:00Z,16.758
2024-01-18T11:00:00Z,16.9365
2024-01-18T10:30:00Z,16.5795
2024-01-18T10:00:00Z,18.564
2024-01-18T09:30:00Z,20.811
2024-01-18T09:00:00Z,21.084
2024-01-18T08:30:00Z,21.168
2024-01-18T08:00:00Z,21.168
2024-01-18T07:30:00Z,20.9475
2024-01-18T07:00:00Z,19.6245
2024-01-18T06:30:00Z,16.317
2024-01-18T06:00:00Z,14.574
2024-01-18T05:30:00Z,13.671
2024-01-18T05:00:00Z,15.099
2024-01-18T04:30:00Z,13.314
2024-01-18T04:00:00Z,13.8915
2024-01-18T03:30:00Z,13.23
2024-01-18T03:00:00Z,13.566
2024-01-18T02:30:00Z,13.566
2024-01-18T02:00:00Z,13.671
2024-01-18T01:30:00Z,14.616
2024-01-18T01:00:00Z,17.64
2024-01-18T00:30:00Z,19.2045
2024-01-18T00:00:00Z,14.133
2024-01-17T23:30:00Z,14.889
2024-01-17T23:00:00Z,14.3325
2024-01-17T22:30:00Z,14.931
2024-01-17T22:00:00Z,17.178
2024-01-17T21:30:00Z,17.199
2024-01-17T21:00:00Z,17.5875
2024-01-17T20:30:00Z,17.199
2024-01-17T20:00:00Z,20.811
2024-01-17T19:30:00Z,20.223
2024-01-17T19:00:00Z,22.7325
2024-01-17T18:30:00Z,34.8705
2024-01-17T18:00:00Z,34.65
2024-01-17T17:30:00Z,35.973
2024-01-17T17:00:00Z,34.1145
2024-01-17T16:30:00Z,36.519
2024-01-17T16:00:00Z,33.768
2024-01-17T15:30:00Z,23.373
2024-01-17T15:00:00Z,20.706
2024-01-17T14:30:00Z,22.2705
2024-01-17T14:00:00Z,21.819
2024-01-17T13:30:00Z,19.845
2024-01-17T13:00:00Z,22.2285
2024-01-17T12:30:00Z,21.168
2024-01-17T12:00:00Z,22.2285
2024-01-17T11:30:00Z,21.8715
2024-01-17T11:00:00Z,21.6825
2024-01-17T10:30:00Z,21.168
2024-01-17T10:00:00Z,22.134
2024-01-17T09:30:00Z,21.168
2024-01-17T09:00:00Z,21.084
2024-01-17T08:30:00Z,19.95
2024-01-17T08:00:00Z,17.136
2024-01-17T07:30:00Z,21.168
2024-01-17T07:00:00Z,15.897
2024-01-17T06:30:00Z,18.7005
2024-01-17T06:00:00Z,15.603
2024-01-17T05:30:00Z,14.3535
2024-01-17T05:00:00Z,14.3325
2024-01-17T04:30:00Z,13.9755
2024-01-17T04:00:00Z,15.519
2024-01-17T03:30:00Z,14.3535
2024-01-17T03:00:00Z,14.3535
2024-01-17T02:30:00Z,13.8075
2024-01-17T02:00:00Z,13.608
2024-01-17T01:30:00Z,14.3535
2024-01-17T01:00:00Z,14.448
2024-01-17T00:30:00Z,14.994
2024-01-17T00:00:00Z,13.566
