,DateTime,temp
367,2024-01-08 15:30:00,1.5
368,2024-01-08 16:00:00,1.5
369,2024-01-08 16:30:00,1.5
370,2024-01-08 17:00:00,1.5
371,2024-01-08 17:30:00,1.5
372,2024-01-08 18:00:00,1.5
373,2024-01-08 18:30:00,1.5
374,2024-01-08 19:00:00,1.5
375,2024-01-08 19:30:00,1.5
376,2024-01-08 20:00:00,1.5
377,2024-01-08 20:30:00,1.5
378,2024-01-08 21:00:00,1.5
379,2024-01-08 21:30:00,1.5
380,2024-01-08 22:00:00,1.5
381,2024-01-08 22:30:00,1.5
382,2024-01-08 23:00:00,1.5
383,2024-01-08 23:30:00,1.5
384,2024-01-09 00:00:00,2.0
385,2024-01-09 00:30:00,2.0
386,2024-01-09 01:00:00,2.0
387,2024-01-09 01:30:00,2.0
388,2024-01-09 02:00:00,2.0
389,2024-01-09 02:30:00,2.0
390,2024-01-09 03:00:00,2.0
391,2024-01-09 03:30:00,2.0
392,2024-01-09 04:00:00,2.0
393,2024-01-09 04:30:00,2.0
394,2024-01-09 05:00:00,2.0
395,2024-01-09 05:30:00,2.0
396,2024-01-09 06:00:00,2.0
397,2024-01-09 06:30:00,2.0
398,2024-01-09 07:00:00,2.0
399,2024-01-09 07:30:00,2.0
400,2024-01-09 08:00:00,2.0
401,2024-01-09 08:30:00,2.0
402,2024-01-09 09:00:00,2.0
403,2024-01-09 09:30:00,2.0
404,2024-01-09 10:00:00,2.0
405,2024-01-09 10:30:00,2.0
406,2024-01-09 11:00:00,2.0
407,2024-01-09 11:30:00,2.0
408,2024-01-09 12:00:00,2.0
409,2024-01-09 12:30:00,2.0
410,2024-01-09 13:00:00,2.0
411,2024-01-09 13:30:00,2.0
412,2024-01-09 14:00:00,2.0
413,2024-01-09 14:30:00,2.0
414,2024-01-09 15:00:00,2.0
415,2024-01-09 15:30:00,2.0
416,2024-01-09 16:00:00,2.0
417,2024-01-09 16:30:00,2.0
418,2024-01-09 17:00:00,2.0
419,2024-01-09 17:30:00,2.0
420,2024-01-09 18:00:00,2.0
421,2024-01-09 18:30:00,2.0
422,2024-01-09 19:00:00,2.0
423,2024-01-09 19:30:00,2.0
424,2024-01-09 20:00:00,2.0
425,2024-01-09 20:30:00,2.0
426,2024-01-09 21:00:00,2.0
427,2024-01-09 21:30:00,2.0
428,2024-01-09 22:00:00,2.0
429,2024-01-09 22:30:00,2.0
430,2024-01-09 23:00:00,2.0
431,2024-01-09 23:30:00,2.0
432,2024-01-10 00:00:00,3.5
433,2024-01-10 00:30:00,3.5
434,2024-01-10 01:00:00,3.5
435,2024-01-10 01:30:00,3.5
436,2024-01-10 02:00:00,3.5
437,2024-01-10 02:30:00,3.5
438,2024-01-10 03:00:00,3.5
439,2024-01-10 03:30:00,3.5
440,2024-01-10 04:00:00,3.5
441,2024-01-10 04:30:00,3.5
442,2024-01-10 05:00:00,3.5
443,2024-01-10 05:30:00,3.5
444,2024-01-10 06:00:00,3.5
445,2024-01-10 06:30:00,3.5
446,2024-01-10 07:00:00,3.5
447,2024-01-10 07:30:00,3.5
448,2024-01-10 08:00:00,3.5
449,2024-01-10 08:30:00,3.5
450,2024-01-10 09:00:00,3.5
451,2024-01-10 09:30:00,3.5
452,2024-01-10 10:00:00,3.5
453,2024-01-10 10:30:00,3.5
454,2024-01-10 11:00:00,3.5
455,2024-01-10 11:30:00,3.5
456,2024-01-10 12:00:00,3.5
457,2024-01-10 12:30:00,3.5
458,2024-01-10 13:00:00,3.5
459,2024-01-10 13:30:00,3.5
460,2024-01-10 14:00:00,3.5
461,2024-01-10 14:30:00,3.5
462,2024-01-10 15:00:00,3.5
463,2024-01-10 15:30:00,3.5
464,2024-01-10 16:00:00,3.5
465,2024-01-10 16:30:00,3.5
466,2024-01-10 17:00:00,3.5
467,2024-01-10 17:30:00,3.5
468,2024-01-10 18:00:00,3.5
469,2024-01-10 18:30:00,3.5
470,2024-01-10 19:00:00,3.5
471,2024-01-10 19:30:00,3.5
472,2024-01-10 20:00:00,3.5
473,2024-01-10 20:30:00,3.5
474,2024-01-10 21:00:00,3.5
475,2024-01-10 21:30:00,3.5
476,2024-01-10 22:00:00,3.5
477,2024-01-10 22:30:00,3.5
478,2024-01-10 23:00:00,3.5
479,2024-01-10 23:30:00,3.5
480,2024-01-11 00:00:00,4.5
481,2024-01-11 00:30:00,4.5
482,2024-01-11 01:00:00,4.5
483,2024-01-11 01:30:00,4.5
484,2024-01-11 02:00:00,4.5
485,2024-01-11 02:30:00,4.5
486,2024-01-11 03:00:00,4.5
487,2024-01-11 03:30:00,4.5
488,2024-01-11 04:00:00,4.5
489,2024-01-11 04:30:00,4.5
490,2024-01-11 05:00:00,4.5
491,2024-01-11 05:30:00,4.5
492,2024-01-11 06:00:00,4.5
493,2024-01-11 06:30:00,4.5
494,2024-01-11 07:00:00,4.5
495,2024-01-11 07:30:00,4.5
496,2024-01-11 08:00:00,4.5
497,2024-01-11 08:30:00,4.5
498,2024-01-11 09:00:00,4.5
499,2024-01-11 09:30:00,4.5
500,2024-01-11 10:00:00,4.5
501,2024-01-11 10:30:00,4.5
502,2024-01-11 11:00:00,4.5
503,2024-01-11 11:30:00,4.5
504,2024-01-11 12:00:00,4.5
505,2024-01-11 12:30:00,4.5
506,2024-01-11 13:00:00,4.5
507,2024-01-11 13:30:00,4.5
508,2024-01-11 14:00:00,4.5
509,2024-01-11 14:30:00,4.5
510,2024-01-11 15:00:00,4.5
511,2024-01-11 15:30:00,4.5
512,2024-01-11 16:00:00,4.5
513,2024-01-11 16:30:00,4.5
514,2024-01-11 17:00:00,4.5
515,2024-01-11 17:30:00,4.5
516,2024-01-11 18:00:00,4.5
517,2024-01-11 18:30:00,4.5
518,2024-01-11 19:00:00,4.5
519,2024-01-11 19:30:00,4.5
520,2024-01-11 20:00:00,4.5
521,2024-01-11 20:30:00,4.5
522,2024-01-11 21:00:00,4.5
523,2024-01-11 21:30:00,4.5
524,2024-01-11 22:00:00,4.5
525,2024-01-11 22:30:00,4.5
526,2024-01-11 23:00:00,4.5
527,2024-01-11 23:30:00,4.5
528,2024-01-12 00:00:00,4.0
529,2024-01-12 00:30:00,4.0
530,2024-01-12 01:00:00,4.0
531,2024-01-12 01:30:00,4.0
532,2024-01-12 02:00:00,4.0
533,2024-01-12 02:30:00,4.0
534,2024-01-12 03:00:00,4.0
535,2024-01-12 03:30:00,4.0
536,2024-01-12 04:00:00,4.0
537,2024-01-12 04:30:00,4.0
538,2024-01-12 05:00:00,4.0
539,2024-01-12 05:30:00,4.0
540,2024-01-12 06:00:00,4.0
541,2024-01-12 06:30:00,4.0
542,2024-01-12 07:00:00,4.0
543,2024-01-12 07:30:00,4.0
544,2024-01-12 08:00:00,4.0
545,2024-01-12 08:30:00,4.0
546,2024-01-12 09:00:00,4.0
547,2024-01-12 09:30:00,4.0
548,2024-01-12 10:00:00,4.0
549,2024-01-12 10:30:00,4.0
550,2024-01-12 11:00:00,4.0
551,2024-01-12 11:30:00,4.0
552,2024-01-12 12:00:00,4.0
553,2024-01-12 12:30:00,4.0
554,2024-01-12 13:00:00,4.0
555,2024-01-12 13:30:00,4.0
556,2024-01-12 14:00:00,4.0
557,2024-01-12 14:30:00,4.0
558,2024-01-12 15:00:00,4.0
559,2024-01-12 15:30:00,4.0
560,2024-01-12 16:00:00,4.0
561,2024-01-12 16:30:00,4.0
562,2024-01-12 17:00:00,4.0
563,2024-01-12 17:30:00,4.0
564,2024-01-12 18:00:00,4.0
565,2024-01-12 18:30:00,4.0
566,2024-01-12 19:00:00,4.0
567,2024-01-12 19:30:00,4.0
568,2024-01-12 20:00:00,4.0
569,2024-01-12 20:30:00,4.0
570,2024-01-12 21:00:00,4.0
571,2024-01-12 21:30:00,4.0
572,2024-01-12 22:00:00,4.0
573,2024-01-12 22:30:00,4.0
574,2024-01-12 23:00:00,4.0
575,2024-01-12 23:30:00,4.0
576,2024-01-13 00:00:00,5.0
577,2024-01-13 00:30:00,5.0
578,2024-01-13 01:00:00,5.0
579,2024-01-13 01:30:00,5.0
580,2024-01-13 02:00:00,5.0
581,2024-01-13 02:30:00,5.0
582,2024-01-13 03:00:00,5.0
583,2024-01-13 03:30:00,5.0
584,2024-01-13 04:00:00,5.0
585,2024-01-13 04:30:00,5.0
586,2024-01-13 05:00:00,5.0
587,2024-01-13 05:30:00,5.0
588,2024-01-13 06:00:00,5.0
589,2024-01-13 06:30:00,5.0
590,2024-01-13 07:00:00,5.0
591,2024-01-13 07:30:00,5.0
592,2024-01-13 08:00:00,5.0
593,2024-01-13 08:30:00,5.0
594,2024-01-13 09:00:00,5.0
595,2024-01-13 09:30:00,5.0
596,2024-01-13 10:00:00,5.0
597,2024-01-13 10:30:00,5.0
598,2024-01-13 11:00:00,5.0
599,2024-01-13 11:30:00,5.0
600,2024-01-13 12:00:00,5.0
601,2024-01-13 12:30:00,5.0
602,2024-01-13 13:00:00,5.0
603,2024-01-13 13:30:00,5.0
604,2024-01-13 14:00:00,5.0
605,2024-01-13 14:30:00,5.0
606,2024-01-13 15:00:00,5.0
607,2024-01-13 15:30:00,5.0
608,2024-01-13 16:00:00,5.0
609,2024-01-13 16:30:00,5.0
610,2024-01-13 17:00:00,5.0
611,2024-01-13 17:30:00,5.0
612,2024-01-13 18:00:00,5.0
613,2024-01-13 18:30:00,5.0
614,2024-01-13 19:00:00,5.0
615,2024-01-13 19:30:00,5.0
616,2024-01-13 20:00:00,5.0
617,2024-01-13 20:30:00,5.0
618,2024-01-13 21:00:00,5.0
619,2024-01-13 21:30:00,5.0
620,2024-01-13 22:00:00,5.0
621,2024-01-13 22:30:00,5.0
622,2024-01-13 23:00:00,5.0
623,2024-01-13 23:30:00,5.0
624,2024-01-14 00:00:00,1.5
625,2024-01-14 00:30:00,1.5
626,2024-01-14 01:00:00,1.5
627,2024-01-14 01:30:00,1.5
628,2024-01-14 02:00:00,1.5
629,2024-01-14 02:30:00,1.5
630,2024-01-14 03:00:00,1.5
631,2024-01-14 03:30:00,1.5
632,2024-01-14 04:00:00,1.5
633,2024-01-14 04:30:00,1.5
634,2024-01-14 05:00:00,1.5
635,2024-01-14 05:30:00,1.5
636,2024-01-14 06:00:00,1.5
637,2024-01-14 06:30:00,1.5
638,2024-01-14 07:00:00,1.5
639,2024-01-14 07:30:00,1.5
640,2024-01-14 08:00:00,1.5
641,2024-01-14 08:30:00,1.5
642,2024-01-14 09:00:00,1.5
643,2024-01-14 09:30:00,1.5
644,2024-01-14 10:00:00,1.5
645,2024-01-14 10:30:00,1.5
646,2024-01-14 11:00:00,1.5
647,2024-01-14 11:30:00,1.5
648,2024-01-14 12:00:00,1.5
649,2024-01-14 12:30:00,1.5
650,2024-01-14 13:00:00,1.5
651,2024-01-14 13:30:00,1.5
652,2024-01-14 14:00:00,1.5
653,2024-01-14 14:30:00,1.5
654,2024-01-14 15:00:00,1.5
655,2024-01-14 15:30:00,1.5
656,2024-01-14 16:00:00,1.5
657,2024-01-14 16:30:00,1.5
658,2024-01-14 17:00:00,1.5
659,2024-01-14 17:30:00,1.5
660,2024-01-14 18:00:00,1.5
661,2024-01-14 18:30:00,1.5
662,2024-01-14 19:00:00,1.5
663,2024-01-14 19:30:00,1.5
664,2024-01-14 20:00:00,1.5
665,2024-01-14 20:30:00,1.5
666,2024-01-14 21:00:00,1.5
667,2024-01-14 21:30:00,1.5
668,2024-01-14 22:00:00,1.5
669,2024-01-14 22:30:00,1.5
670,2024-01-14 23:00:00,1.5
671,2024-01-14 23:30:00,1.5
672,2024-01-15 00:00:00,-0.5
673,2024-01-15 00:30:00,-0.5
674,2024-01-15 01:00:00,-0.5
675,2024-01-15 01:30:00,-0.5
676,2024-01-15 02:00:00,-0.5
677,2024-01-15 02:30:00,-0.5
678,2024-01-15 03:00:00,-0.5
679,2024-01-15 03:30:00,-0.5
680,2024-01-15 04:00:00,-0.5
681,2024-01-15 04:30:00,-0.5
682,2024-01-15 05:00:00,-0.5
683,2024-01-15 05:30:00,-0.5
684,2024-01-15 06:00:00,-0.5
685,2024-01-15 06:30:00,-0.5
686,2024-01-15 07:00:00,-0.5
687,2024-01-15 07:30:00,-0.5
688,2024-01-15 08:00:00,-0.5
689,2024-01-15 08:30:00,-0.5
690,2024-01-15 09:00:00,-0.5
691,2024-01-15 09:30:00,-0.5
692,2024-01-15 10:00:00,-0.5
693,2024-01-15 10:30:00,-0.5
694,2024-01-15 11:00:00,-0.5
695,2024-01-15 11:30:00,-0.5
696,2024-01-15 12:00:00,-0.5
697,2024-01-15 12:30:00,-0.5
698,2024-01-15 13:00:00,-0.5
699,2024-01-15 13:30:00,-0.5
700,2024-01-15 14:00:00,-0.5
701,2024-01-15 14:30:00,-0.5
702,2024-01-15 15:00:00,-0.5
703,2024-01-15 15:30:00,-0.5
704,2024-01-15 16:00:00,-0.5
705,2024-01-15 16:30:00,-0.5
706,2024-01-15 17:00:00,-0.5
707,2024-01-15 17:30:00,-0.5
708,2024-01-15 18:00:00,-0.5
709,2024-01-15 18:30:00,-0.5
710,2024-01-15 19:00:00,-0.5
711,2024-01-15 19:30:00,-0.5
712,2024-01-15 20:00:00,-0.5
713,2024-01-15 20:30:00,-0.5
714,2024-01-15 21:00:00,-0.5
715,2024-01-15 21:30:00,-0.5
716,2024-01-15 22:00:00,-0.5
717,2024-01-15 22:30:00,-0.5
718,2024-01-15 23:00:00,-0.5
719,2024-01-15 23:30:00,-0.5
720,2024-01-16 00:00:00,1.5
721,2024-01-16 00:30:00,1.5
722,2024-01-16 01:00:00,1.5
723,2024-01-16 01:30:00,1.5
724,2024-01-16 02:00:00,1.5
725,2024-01-16 02:30:00,1.5
726,2024-01-16 03:00:00,1.5
727,2024-01-16 03:30:00,1.5
728,2024-01-16 04:00:00,1.5
729,2024-01-16 04:30:00,1.5
730,2024-01-16 05:00:00,1.5
731,2024-01-16 05:30:00,1.5
