time,unitrate
2024-02-08T09:30:00Z,16.695
2024-02-08T09:00:00Z,17.199
2024-02-08T08:30:00Z,19.845
2024-02-08T08:00:00Z,19.383
2024-02-08T07:30:00Z,20.811
2024-02-08T07:00:00Z,18.3855
2024-02-08T06:30:00Z,16.5375
2024-02-08T06:00:00Z,16.0125
2024-02-08T05:30:00Z,13.23
2024-02-08T05:00:00Z,13.9545
2024-02-08T04:30:00Z,13.0095
2024-02-08T04:00:00Z,13.0725
2024-02-08T03:30:00Z,13.0095
2024-02-08T03:00:00Z,13.776
2024-02-08T02:30:00Z,13.0095
2024-02-08T02:00:00Z,13.776
2024-02-08T01:30:00Z,13.776
2024-02-08T01:00:00Z,14.469
2024-02-08T00:30:00Z,15.2145
2024-02-08T00:00:00Z,13.0095
2024-02-07T23:30:00Z,14.3325
2024-02-07T23:00:00Z,13.776
2024-02-07T22:30:00Z,14.7735
2024-02-07T22:00:00Z,16.9365
2024-02-07T21:30:00Z,13.671
2024-02-07T21:00:00Z,17.4195
2024-02-07T20:30:00Z,15.2145
2024-02-07T20:00:00Z,17.703
2024-02-07T19:30:00Z,19.845
2024-02-07T19:00:00Z,21.8295
2024-02-07T18:30:00Z,32.361
2024-02-07T18:00:00Z,34.0305
2024-02-07T17:30:00Z,39.039
2024-02-07T17:00:00Z,35.7525
2024-02-07T16:30:00Z,37.653
2024-02-07T16:00:00Z,33.1275
2024-02-07T15:30:00Z,17.64
2024-02-07T15:00:00Z,17.115
2024-02-07T14:30:00Z,16.0125
2024-02-07T14:00:00Z,17.4195
2024-02-07T13:30:00Z,14.7105
2024-02-07T13:00:00Z,15.519
2024-02-07T12:30:00Z,14.133
2024-02-07T12:00:00Z,14.448
2024-02-07T11:30:00Z,14.133
2024-02-07T11:00:00Z,14.7735
2024-02-07T10:30:00Z,15.1305
2024-02-07T10:00:00Z,16.233
2024-02-07T09:30:00Z,17.577
2024-02-07T09:00:00Z,17.8605
2024-02-07T08:30:00Z,18.7425
2024-02-07T08:00:00Z,17.304
2024-02-07T07:30:00Z,18.3435
2024-02-07T07:00:00Z,15.54
2024-02-07T06:30:00Z,15.6135
2024-02-07T06:00:00Z,17.199
2024-02-07T05:30:00Z,13.3875
2024-02-07T05:00:00Z,13.3665
2024-02-07T04:30:00Z,13.587
2024-02-07T04:00:00Z,13.776
2024-02-07T03:30:00Z,13.8075
2024-02-07T03:00:00Z,13.713
2024-02-07T02:30:00Z,14.7735
2024-02-07T02:00:00Z,14.8155
2024-02-07T01:30:00Z,13.9125
2024-02-07T01:00:00Z,16.5375
2024-02-07T00:30:00Z,16.863
2024-02-07T00:00:00Z,13.8075
2024-02-06T23:30:00Z,13.23
2024-02-06T23:00:00Z,13.587
2024-02-06T22:30:00Z,13.23
2024-02-06T22:00:00Z,15.435
2024-02-06T21:30:00Z,15.435
2024-02-06T21:00:00Z,17.64
2024-02-06T20:30:00Z,16.317
2024-02-06T20:00:00Z,19.404
2024-02-06T19:30:00Z,17.9235
2024-02-06T19:00:00Z,20.811
2024-02-06T18:30:00Z,30.5445
2024-02-06T18:00:00Z,30.639
2024-02-06T17:30:00Z,30.4395
2024-02-06T17:00:00Z,29.1795
2024-02-06T16:30:00Z,29.274
2024-02-06T16:00:00Z,26.607
2024-02-06T15:30:00Z,14.196
2024-02-06T15:00:00Z,13.314
2024-02-06T14:30:00Z,15.1305
2024-02-06T14:00:00Z,15.057
2024-02-06T13:30:00Z,14.553
2024-02-06T13:00:00Z,15.414
2024-02-06T12:30:00Z,14.511
2024-02-06T12:00:00Z,15.015
2024-02-06T11:30:00Z,15.078
2024-02-06T11:00:00Z,14.553
2024-02-06T10:30:00Z,14.553
2024-02-06T10:00:00Z,14.028
2024-02-06T09:30:00Z,15.435
2024-02-06T09:00:00Z,14.994
2024-02-06T08:30:00Z,15.435
2024-02-06T08:00:00Z,14.7735
2024-02-06T07:30:00Z,16.359
2024-02-06T07:00:00Z,14.994
2024-02-06T06:30:00Z,14.3325
2024-02-06T06:00:00Z,11.025
2024-02-06T05:30:00Z,10.059
2024-02-06T05:00:00Z,7.2345
2024-02-06T04:30:00Z,3.171
2024-02-06T04:00:00Z,5.292
2024-02-06T03:30:00Z,1.386
2024-02-06T03:00:00Z,2.205
2024-02-06T02:30:00Z,2.4255
2024-02-06T02:00:00Z,2.4255
2024-02-06T01:30:00Z,2.9505
2024-02-06T01:00:00Z,2.037
2024-02-06T00:30:00Z,5.292
2024-02-06T00:00:00Z,2.3625
2024-02-05T23:30:00Z,3.3915
2024-02-05T23:00:00Z,6.951
2024-02-05T22:30:00Z,4.41
2024-02-05T22:00:00Z,8.463
2024-02-05T21:30:00Z,4.83
2024-02-05T21:00:00Z,13.167
2024-02-05T20:30:00Z,12.705
2024-02-05T20:00:00Z,14.658
2024-02-05T19:30:00Z,15.435
2024-02-05T19:00:00Z,15.876
2024-02-05T18:30:00Z,28.035
2024-02-05T18:00:00Z,30.0615
2024-02-05T17:30:00Z,30.597
2024-02-05T17:00:00Z,30.24
2024-02-05T16:30:00Z,30.24
2024-02-05T16:00:00Z,26.9325
2024-02-05T15:30:00Z,14.175
2024-02-05T15:00:00Z,13.8705
2024-02-05T14:30:00Z,13.8285
2024-02-05T14:00:00Z,14.2695
2024-02-05T13:30:00Z,14.3325
2024-02-05T13:00:00Z,15.1725
2024-02-05T12:30:00Z,14.8155
2024-02-05T12:00:00Z,14.994
2024-02-05T11:30:00Z,16.737
2024-02-05T11:00:00Z,14.931
2024-02-05T10:30:00Z,14.7525
2024-02-05T10:00:00Z,14.7735
2024-02-05T09:30:00Z,15.5715
2024-02-05T09:00:00Z,14.4165
2024-02-05T08:30:00Z,17.7975
2024-02-05T08:00:00Z,15.6555
2024-02-05T07:30:00Z,18.522
2024-02-05T07:00:00Z,13.0095
2024-02-05T06:30:00Z,18.522
2024-02-05T06:00:00Z,12.4845
2024-02-05T05:30:00Z,8.1165
2024-02-05T05:00:00Z,5.292
2024-02-05T04:30:00Z,-1.722
2024-02-05T04:00:00Z,0.0
2024-02-05T03:30:00Z,-2.688
2024-02-05T03:00:00Z,-0.6615
2024-02-05T02:30:00Z,0.0
2024-02-05T02:00:00Z,0.882
2024-02-05T01:30:00Z,-1.722
2024-02-05T01:00:00Z,1.1025
2024-02-05T00:30:00Z,1.1025
2024-02-05T00:00:00Z,-2.205
2024-02-04T23:30:00Z,0.0
2024-02-04T23:00:00Z,3.528
2024-02-04T22:30:00Z,5.5125
2024-02-04T22:00:00Z,7.1925
2024-02-04T21:30:00Z,5.292
2024-02-04T21:00:00Z,10.227
2024-02-04T20:30:00Z,8.379
2024-02-04T20:00:00Z,11.508
2024-02-04T19:30:00Z,12.852
2024-02-04T19:00:00Z,16.317
2024-02-04T18:30:00Z,29.1375
2024-02-04T18:00:00Z,29.9565
2024-02-04T17:30:00Z,28.476
2024-02-04T17:00:00Z,29.1375
2024-02-04T16:30:00Z,27.258
2024-02-04T16:00:00Z,24.507
2024-02-04T15:30:00Z,8.82
2024-02-04T15:00:00Z,9.345
2024-02-04T14:30:00Z,8.1585
2024-02-04T14:00:00Z,7.7175
2024-02-04T13:30:00Z,7.3605
2024-02-04T13:00:00Z,8.82
2024-02-04T12:30:00Z,9.24
2024-02-04T12:00:00Z,8.0745
2024-02-04T11:30:00Z,9.177
2024-02-04T11:00:00Z,6.72
2024-02-04T10:30:00Z,6.4785
2024-02-04T10:00:00Z,4.389
2024-02-04T09:30:00Z,7.6545
2024-02-04T09:00:00Z,1.764
2024-02-04T08:30:00Z,5.397
2024-02-04T08:00:00Z,-1.659
2024-02-04T07:30:00Z,3.129
2024-02-04T07:00:00Z,-0.7035
2024-02-04T06:30:00Z,2.4675
2024-02-04T06:00:00Z,1.6065
2024-02-04T05:30:00Z,0.0
2024-02-04T05:00:00Z,0.0
2024-02-04T04:30:00Z,0.0
2024-02-04T04:00:00Z,0.357
2024-02-04T03:30:00Z,0.0
2024-02-04T03:00:00Z,1.323
2024-02-04T02:30:00Z,0.882
2024-02-04T02:00:00Z,1.764
2024-02-04T01:30:00Z,0.2205
2024-02-04T01:00:00Z,3.528
2024-02-04T00:30:00Z,6.174
2024-02-04T00:00:00Z,3.087
2024-02-03T23:30:00Z,6.3525
2024-02-03T23:00:00Z,9.744
2024-02-03T22:30:00Z,6.174
2024-02-03T22:00:00Z,10.4265
2024-02-03T21:30:00Z,8.148
2024-02-03T21:00:00Z,13.671
2024-02-03T20:30:00Z,11.025
2024-02-03T20:00:00Z,14.112
2024-02-03T19:30:00Z,12.348
2024-02-03T19:00:00Z,16.317
2024-02-03T18:30:00Z,29.799
2024-02-03T18:00:00Z,30.8175
2024-02-03T17:30:00Z,30.9435
2024-02-03T17:00:00Z,30.9015
2024-02-03T16:30:00Z,30.8805
2024-02-03T16:00:00Z,26.5125
2024-02-03T15:30:00Z,11.025
2024-02-03T15:00:00Z,10.983
2024-02-03T14:30:00Z,12.1275
2024-02-03T14:00:00Z,12.1275
2024-02-03T13:30:00Z,12.1275
2024-02-03T13:00:00Z,13.671
2024-02-03T12:30:00Z,13.23
2024-02-03T12:00:00Z,13.692
2024-02-03T11:30:00Z,13.23
2024-02-03T11:00:00Z,12.285
2024-02-03T10:30:00Z,13.23
2024-02-03T10:00:00Z,14.07
2024-02-03T09:30:00Z,14.07
2024-02-03T09:00:00Z,11.1825
2024-02-03T08:30:00Z,15.477
2024-02-03T08:00:00Z,10.4265
2024-02-03T07:30:00Z,12.1275
2024-02-03T07:00:00Z,6.3105
2024-02-03T06:30:00Z,6.8355
2024-02-03T06:00:00Z,6.7515
2024-02-03T05:30:00Z,5.0505
2024-02-03T05:00:00Z,4.41
2024-02-03T04:30:00Z,3.087
2024-02-03T04:00:00Z,3.108
2024-02-03T03:30:00Z,0.0
2024-02-03T03:00:00Z,1.764
2024-02-03T02:30:00Z,0.0
2024-02-03T02:00:00Z,1.281
2024-02-03T01:30:00Z,2.8665
2024-02-03T01:00:00Z,6.6255
2024-02-03T00:30:00Z,8.463
2024-02-03T00:00:00Z,5.292
2024-02-02T23:30:00Z,4.368
2024-02-02T23:00:00Z,6.069
2024-02-02T22:30:00Z,7.7175
2024-02-02T22:00:00Z,9.744
2024-02-02T21:30:00Z,7.938
2024-02-02T21:00:00Z,13.671
2024-02-02T20:30:00Z,10.605
2024-02-02T20:00:00Z,14.2485
2024-02-02T19:30:00Z,15.435
2024-02-02T19:00:00Z,17.8605
2024-02-02T18:30:00Z,28.392
2024-02-02T18:00:00Z,29.5155
2024-02-02T17:30:00Z,29.358
2024-02-02T17:00:00Z,29.5785
2024-02-02T16:30:00Z,28.476
2024-02-02T16:00:00Z,24.948
2024-02-02T15:30:00Z,13.0515
2024-02-02T15:00:00Z,11.025
2024-02-02T14:30:00Z,11.823
2024-02-02T14:00:00Z,12.348
2024-02-02T13:30:00Z,11.844
2024-02-02T13:00:00Z,12.9675
2024-02-02T12:30:00Z,13.8915
2024-02-02T12:00:00Z,12.348
2024-02-02T11:30:00Z,13.587
2024-02-02T11:00:00Z,13.23
2024-02-02T10:30:00Z,14.7945
2024-02-02T10:00:00Z,15.6555
2024-02-02T09:30:00Z,16.0965
2024-02-02T09:00:00Z,15.876
2024-02-02T08:30:00Z,16.5375
2024-02-02T08:00:00Z,14.994
2024-02-02T07:30:00Z,16.5795
2024-02-02T07:00:00Z,14.8155
2024-02-02T06:30:00Z,16.4955
2024-02-02T06:00:00Z,12.0855
2024-02-02T05:30:00Z,9.9225
2024-02-02T05:00:00Z,10.563
2024-02-02T04:30:00Z,10.605
2024-02-02T04:00:00Z,10.605
2024-02-02T03:30:00Z,10.038
2024-02-02T03:00:00Z,11.025
2024-02-02T02:30:00Z,10.584
2024-02-02T02:00:00Z,11.025
2024-02-02T01:30:00Z,9.597
2024-02-02T01:00:00Z,11.025
2024-02-02T00:30:00Z,11.3295
2024-02-02T00:00:00Z,10.8045
2024-02-01T23:30:00Z,11.6445
2024-02-01T23:00:00Z,11.6445
2024-02-01T22:30:00Z,11.907
2024-02-01T22:00:00Z,14.574
2024-02-01T21:30:00Z,15.1725
2024-02-01T21:00:00Z,16.5585
2024-02-01T20:30:00Z,15.078
2024-02-01T20:00:00Z,15.876
2024-02-01T19:30:00Z,15.6345
2024-02-01T19:00:00Z,16.359
2024-02-01T18:30:00Z,28.581
2024-02-01T18:00:00Z,31.3425
2024-02-01T17:30:00Z,31.164
2024-02-01T17:00:00Z,31.122
2024-02-01T16:30:00Z,31.563
2024-02-01T16:00:00Z,28.581
2024-02-01T15:30:00Z,14.7945
2024-02-01T15:00:00Z,14.448
2024-02-01T14:30:00Z,14.574
2024-02-01T14:00:00Z,14.574
2024-02-01T13:30:00Z,12.9675
2024-02-01T13:00:00Z,13.3875
2024-02-01T12:30:00Z,12.348
2024-02-01T12:00:00Z,13.23
2024-02-01T11:30:00Z,14.3325
2024-02-01T11:00:00Z,13.671
2024-02-01T10:30:00Z,14.574
2024-02-01T10:00:00Z,15.519
2024-02-01T09:30:00Z,16.359
2024-02-01T09:00:00Z,16.9785
2024-02-01T08:30:00Z,18.963
2024-02-01T08:00:00Z,17.0415
2024-02-01T07:30:00Z,19.1835
2024-02-01T07:00:00Z,17.3775
2024-02-01T06:30:00Z,15.918
2024-02-01T06:00:00Z,15.6975
2024-02-01T05:30:00Z,13.0095
2024-02-01T05:00:00Z,12.327
2024-02-01T04:30:00Z,8.9565
2024-02-01T04:00:00Z,10.8675
2024-02-01T03:30:00Z,9.0405
2024-02-01T03:00:00Z,9.5445
2024-02-01T02:30:00Z,9.4395
2024-02-01T02:00:00Z,9.9225
2024-02-01T01:30:00Z,9.723
2024-02-01T01:00:00Z,9.9225
2024-02-01T00:30:00Z,11.6025
2024-02-01T00:00:00Z,7.812
